            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0
           34           33           33           33           33           33 
           33           33           33           32           32           32 
           32           31           31           31           31           30 
           30           29           26           24           21           19 
           16           14           12           11           10           10 
            9            9            8            8            7            7 
            7            7            7            6            6            6 
            5            5            4            4            3            2 
            2            2            2            2            2            0 
            0            0            0            0            0            0 
            0            0            0            2            2            3 
            2            2            2            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0
           34           33           33           33           33           33 
           33           33           33           33           32           32 
           32           32           32           31           31           30 
           30           29           26           24           22           19 
           16           14           12           11           10           10 
            9            9            8            8            7            7 
            7            6            6            6            6            6 
            5            5            4            3            2            2 
            2            2            2            2            2            0 
            0            0            0            0            0            0 
            0            0            2            2            3            4 
            4            4            3            2            2            2 
            2            2            2            2            2            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0
           34           33           33           33           33           33 
           33           33           33           33           32           32 
           32           32           32           31           31           30 
           30           29           27           25           22           20 
           16           13           11           11           10           10 
            9            9            8            8            7            7 
            6            6            6            6            6            5 
            5            5            4            3            2            2 
            2            2            2            2            2            0 
            0            0            0            0            0            2 
            2            2            2            4            5            6 
            6            6            5            3            2            2 
            2            3            3            2            2            2 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0
           34           33           33           33           33           33 
           33           33           33           33           32           32 
           32           32           32           31           31           30 
           30           29           27           25           22           20 
           16           14           12           11           11           10 
            9            9            8            7            7            7 
            6            6            6            6            6            5 
            5            5            4            3            2            2 
            2            2            2            0            0            0 
            0            0            2            2            2            2 
            3            3            4            5            6            7 
            7            7            6            5            3            4 
            5            6            6            5            4            3 
            2            2            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0
           34           33           33           33           33           33 
           33           33           33           33           32           32 
           32           32           32           31           31           30 
           30           29           27           25           22           20 
           17           15           13           13           12           11 
           10            9            8            7            7            7 
            6            6            6            6            5            5 
            5            5            4            3            2            2 
            2            2            2            0            0            0 
            0            2            2            3            3            4 
            5            5            6            7            7            8 
            8            8            7            6            5            5 
            7            8            8            7            6            5 
            3            2            2            2            2            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0
           34           34           33           33           33           33 
           33           33           33           32           32           32 
           32           32           32           31           31           30 
           30           29           27           25           23           20 
           17           15           14           13           13           12 
           10            9            8            7            7            7 
            6            6            5            5            5            5 
            5            4            4            3            2            2 
            2            2            2            0            0            0 
            2            2            3            4            5            5 
            6            6            6            7            7            7 
            8            8            8            7            7            7 
            8            9            9            8            8            7 
            6            5            4            3            2            2 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            2            2            2            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0
           34           34           33           33           33           33 
           33           33           33           32           32           32 
           32           32           32           31           31           30 
           30           29           27           25           22           20 
           17           14           13           13           12           11 
           10            9            8            7            7            6 
            6            5            5            5            4            4 
            4            4            3            3            2            2 
            2            2            2            2            0            0 
            2            2            3            4            5            5 
            6            6            6            6            7            7 
            8            8            9            8            8            8 
            8            9            9            9            9            9 
            8            7            7            5            4            3 
            2            2            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            2            2            2            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0
           34           34           33           33           33           33 
           33           33           32           32           32           32 
           32           31           31           31           30           30 
           30           29           27           24           22           19 
           16           13           12           11           10           10 
            9            8            8            7            7            6 
            6            5            4            4            4            4 
            4            4            3            2            2            2 
            2            2            2            2            0            2 
            2            2            3            3            4            4 
            5            5            6            6            6            7 
            7            8            9            9            8            8 
            8            9           10           10           10           10 
           10            9            9            7            6            5 
            4            2            2            0            0            0 
            0            0            0            0            0            0 
            0            0            0            0            0            0 
