   -66.72589        39.15251    
   -66.41525        39.35968    
   -66.97918        39.69455    
   -67.20057        40.02561    
   -67.39399        40.23451    
   -67.64045        40.33419    
   -67.28372        40.89579    
   -67.31852        41.14161    
   -67.23586        41.40395    
   -67.20178        41.70230    
   -67.00858        42.11731    
   -67.14789        42.35319    
   -67.39578        42.66823    
   -67.23721        43.03073    
   -67.32057        43.20663    
   -67.32701        43.46716    
   -67.49291        43.82531    
   -67.63285        43.94997    
   -67.86452        44.12363    
   -67.40650        48.89983    
   -67.73106        48.97895    
   -66.67968        38.93279    
   -66.23299        38.99869    
   -66.03955        39.31976    
   -66.41264        39.67378    
   -66.77509        39.92857    
   -66.76485        40.17773    
   -67.07851        40.46477    
   -67.06357        40.83102    
   -66.77792        41.19286    
   -66.81207        41.44986    
   -66.81018        41.75807    
   -66.71329        42.05809    
   -66.80807        42.43929    
   -67.03207        42.81021    
   -66.77280        43.22243    
   -66.93050        43.46280    
   -67.05278        43.70026    
   -66.93671        43.97126    
   -66.99248        44.13074    
   -67.47272        44.23597    
   -67.21536        44.59089    
   -67.10020        49.12965    
   -67.62772        49.23655    
   -66.35146        38.67493    
   -65.93844        38.94459    
   -65.78877        39.42684    
   -65.95423        39.77524    
   -66.24475        40.04069    
   -66.40504        40.25336    
   -66.44724        40.52575    
   -66.76174        40.63586    
   -66.58686        40.92920    
   -66.41077        41.47157    
   -66.38905        41.80014    
   -66.33302        42.10930    
   -66.51028        42.47696    
   -66.68689        42.78516    
   -66.55689        43.14357    
   -66.40527        43.42263    
   -66.51826        43.74953    
   -66.56928        44.08245    
   -66.58163        44.39411    
   -67.07560        44.48475    
   -66.64575        44.56142    
   -66.74165        44.79937    
   -66.02032        49.22361    
   -67.12286        49.20618    
   -65.53860        38.80872    
   -65.59038        39.12003    
   -65.57110        39.63441    
   -65.62460        39.99096    
   -65.71507        40.20818    
   -65.88766        40.39630    
   -65.97057        40.58185    
   -66.08994        40.86464    
   -66.08015        41.22840    
   -66.21283        41.28723    
   -66.01251        41.61452    
   -65.90619        41.84701    
   -66.09999        42.43651    
   -66.04024        42.66470    
   -66.41042        42.96459    
   -66.05089        43.30299    
   -66.26724        43.65692    
   -66.21368        43.90436    
   -66.20226        44.22672    
   -66.24799        44.47870    
   -66.23878        44.73617    
   -66.34420        44.92918    
   -65.77136        49.23131    
   -65.85300        49.34073    
   -66.65929        49.33628    
   -67.08420        49.43258    
   -65.28356        38.82498    
   -65.27458        39.27185    
   -65.30973        39.67922    
   -65.24914        40.07178    
   -65.10067        40.44294    
   -65.13387        40.66058    
   -65.37612        40.79602    
   -65.77601        40.89357    
   -65.83165        41.22768    
   -65.31544        41.73799    
   -65.16812        41.94101    
   -65.86850        41.97459    
   -65.59989        42.44117    
   -65.63335        42.72342    
   -65.94176        43.01740    
   -65.73651        43.27863    
   -65.91177        44.67331    
   -65.79366        45.00888    
   -65.07594        49.32523    
   -66.00961        49.43482    
   -66.71454        49.59548    
   -66.90698        49.85405    
   -64.98224        38.87053    
   -64.93364        39.25956    
   -64.93803        39.65878    
   -64.87383        39.97773    
   -64.86565        40.22698    
   -64.63892        40.59712    
   -64.79573        40.93222    
   -65.36309        41.05835    
   -65.45564        41.26655    
   -65.24989        41.63668    
   -64.59859        41.82551    
   -65.74317        42.11663    
   -65.44559        42.31181    
   -65.19485        42.71798    
   -65.42517        42.89478    
   -65.37000        43.19244    
   -65.22556        43.64476    
   -65.45554        44.97678    
   -65.51651        45.16359    
   -65.72588        47.82143    
   -64.69728        49.28209    
   -65.79507        49.56190    
   -66.46425        49.68064    
   -66.70265        49.91943    
   -64.64658        39.10010    
   -64.62112        39.51839    
   -64.50427        39.90103    
   -64.30449        40.19807    
   -64.23518        40.37608    
   -64.42320        40.48908    
   -64.23085        40.79231    
   -64.51837        41.06085    
   -64.78314        41.34763    
   -64.90846        41.59050    
   -64.25299        41.68921    
   -64.57658        42.03531    
   -64.84451        42.16391    
   -64.94067        42.59409    
   -64.80737        43.00434    
   -65.02952        43.26958    
   -64.78087        43.49997    
   -65.08673        44.96277    
   -65.11482        45.32204    
   -65.16309        47.88948    
   -64.66682        49.32045    
   -65.75565        49.67390    
   -66.19004        49.83539    
   -66.40794        49.99648    
   -64.35237        39.45925    
   -64.21822        39.75474    
   -64.01054        40.00971    
   -63.76611        40.22423    
   -63.49725        40.41467    
   -63.59065        40.56887    
   -63.78772        40.71497    
   -63.73296        40.90646    
   -64.30940        41.19784    
   -64.28113        41.41824    
   -63.99405        41.70551    
   -63.81736        42.04468    
   -64.38557        42.25217    
   -64.86799        42.40510    
   -64.44337        42.97329    
   -64.37756        43.16108    
   -64.28085        43.37888    
   -64.55241        43.72134    
   -64.70162        45.30462    
   -64.64593        45.53559    
   -64.75188        46.88518    
   -64.74915        47.10134    
   -64.84042        47.39504    
   -64.67338        47.99426    
   -64.95518        49.18063    
   -64.77487        49.41743    
   -65.55380        49.80606    
   -65.40575        49.94649    
   -66.04266        50.10342    
   -63.91826        39.33120    
   -63.79032        39.62440    
   -63.61517        39.85110    
   -63.37367        40.05122    
   -63.09816        40.28108    
   -62.92779        40.50008    
   -63.04657        40.72161    
   -63.00293        40.90238    
   -63.69077        41.07078    
   -63.83177        41.31497    
   -63.73918        41.73832    
   -63.61859        42.11508    
   -64.06972        42.45747    
   -64.54884        42.48058    
   -64.13365        42.94244    
   -63.87283        43.18166    
   -63.79099        43.50067    
   -64.23608        43.65512    
   -64.19701        44.04230    
   -64.09196        44.45339    
   -64.23505        45.21893    
   -64.30058        46.37058    
   -64.10450        47.00811    
   -64.10052        47.10823    
   -64.50479        47.38824    
   -64.50381        47.61264    
   -64.46576        48.16930    
   -63.63930        48.76059    
   -64.53428        49.37152    
   -64.91580        49.73500    
   -64.76379        49.92548    
   -65.40039        50.22363    
   -63.52054        39.33815    
   -63.23191        39.55318    
   -63.00997        39.68077    
   -62.94506        39.89086    
   -62.75036        40.18345    
   -62.52178        40.47194    
   -62.50183        40.75696    
   -62.66121        40.99971    
   -63.30563        41.16423    
   -63.44313        41.37686    
   -63.42136        41.70758    
   -63.40047        42.18098    
   -63.78566        42.54840    
   -63.96689        42.78718    
   -63.54431        42.98519    
   -63.50155        43.16940    
   -63.32416        43.54882    
   -63.82748        43.75950    
   -63.97303        43.96914    
   -63.87568        46.14155    
   -63.90593        46.66970    
   -63.80045        46.82735    
   -63.70628        47.13579    
   -64.14676        47.35399    
   -63.76119        47.54496    
   -63.89750        47.81464    
   -64.14249        48.12338    
   -63.89366        48.49556    
   -63.44933        48.54686    
   -63.81911        49.13300    
   -64.53854        49.55259    
   -64.41592        49.76998    
   -64.71229        50.05058    
   -64.88934        50.22121    
   -63.17691        39.09248    
   -62.87617        39.09622    
   -62.67115        39.31371    
   -62.58281        39.70048    
   -62.45782        40.10486    
   -62.17838        40.48780    
   -62.14376        40.82857    
   -62.36276        41.12526    
   -62.82759        41.26467    
   -63.07747        41.53559    
   -63.05059        41.85360    
   -63.04785        42.17733    
   -63.12333        42.38090    
   -63.50021        42.78871    
   -62.97971        43.09345    
   -63.13440        43.30805    
   -62.91497        43.59483    
   -63.26414        43.84562    
   -63.67504        44.01678    
   -63.38801        44.42896    
   -63.43401        45.86274    
   -63.47945        46.13655    
   -63.11662        46.57557    
   -63.30985        46.84026    
   -63.45193        47.10996    
   -63.33033        47.38466    
   -63.41112        47.64128    
   -63.51140        47.84747    
   -63.65880        48.10711    
   -63.34051        48.28309    
   -63.09033        48.48535    
   -63.34105        48.86858    
   -63.89854        49.39496    
   -64.19333        49.61442    
   -64.65240        50.12115    
   -62.10302        38.87189    
   -62.17875        38.96503    
   -62.26573        39.24784    
   -62.26992        39.61632    
   -62.17522        40.04311    
   -61.88818        40.49131    
   -61.81186        40.84751    
   -62.09980        41.26499    
   -62.57865        41.42430    
   -62.57220        41.78817    
   -62.54154        41.94041    
   -62.56893        42.11145    
   -62.67493        42.40324    
   -63.21824        42.65404    
   -62.64200        43.08588    
   -62.56382        43.37737    
   -62.55792        43.69030    
   -62.86654        43.90878    
   -63.09231        44.08814    
   -63.20882        44.39928    
   -63.05737        45.89158    
   -62.93772        46.43003    
   -62.77700        46.63933    
   -62.82081        46.92225    
   -63.12876        47.15536    
   -62.83366        47.36922    
   -62.93672        47.72089    
   -63.07517        48.06613    
   -63.14064        48.18338    
   -62.59526        48.34981    
   -62.80669        48.62813    
   -63.28133        49.03415    
   -63.51024        49.32231    
   -63.60720        49.84880    
   -64.04520        50.06916    
   -61.22427        38.85677    
   -61.66461        39.05301    
   -61.88975        39.31847    
   -61.90683        39.63390    
   -61.80406        40.05194    
   -61.54198        40.51564    
   -61.46500        40.81830    
   -61.82707        41.25806    
   -62.21557        41.66554    
   -61.75357        41.80062    
   -61.88115        42.00584    
   -62.18541        42.29534    
   -62.20715        42.56612    
   -62.59330        42.65961    
   -62.47092        43.11073    
   -62.14126        43.44689    
   -62.12874        43.73092    
   -62.34883        43.95572    
   -62.35710        44.17364    
   -63.02744        44.34556    
   -62.48010        44.80959    
   -62.59357        45.89040    
   -62.36846        46.45525    
   -62.40083        46.67038    
   -62.42717        46.91911    
   -62.49876        47.13630    
   -62.47054        47.35929    
   -62.43324        47.63530    
   -62.69654        47.95075    
   -62.25792        48.15907    
   -62.07145        48.33538    
   -62.66792        48.73663    
   -62.99441        49.06058    
   -63.20296        49.80109    
   -63.46128        50.01603    
   -60.91253        38.91729    
   -61.33075        39.20189    
   -61.49669        39.42595    
   -61.57544        39.72327    
   -61.51144        40.11314    
   -61.13662        40.51049    
   -60.99252        40.79306    
   -61.30950        41.05234    
   -61.79797        41.48237    
   -61.17601        41.56289    
   -61.44022        41.86014    
   -61.65676        42.19711    
   -61.81628        42.52155    
   -62.17381        42.79514    
   -62.27181        43.07911    
   -61.70277        43.45304    
   -61.68266        43.78632    
   -61.78446        43.99487    
   -61.79812        44.28901    
   -62.49049        44.32418    
   -62.18907        44.75783    
   -62.01582        45.95768    
   -62.17115        46.19900    
   -61.91413        46.44503    
   -61.98388        46.71832    
   -61.99637        47.00327    
   -62.02952        47.36087    
   -62.03078        47.55363    
   -62.18475        47.81437    
   -62.37344        47.96992    
   -61.49829        48.10389    
   -61.95395        48.41906    
   -62.43255        48.80045    
   -62.68622        49.64623    
   -62.71383        49.83101    
   -62.98378        50.06000    
   -60.68327        38.99448    
   -60.87043        39.33511    
   -61.16011        39.62306    
   -61.17469        39.92275    
   -61.01835        40.26864    
   -60.76731        40.52475    
   -60.52272        40.83660    
   -60.92302        41.04756    
   -61.24575        41.38687    
   -60.63208        41.64198    
   -61.12510        41.86539    
   -61.36447        42.17587    
   -61.52640        42.54930    
   -61.46157        42.86911    
   -61.99577        43.02922    
   -61.35365        43.40875    
   -61.34457        43.71511    
   -61.22134        44.04214    
   -61.35371        44.28451    
   -61.97033        44.44827    
   -62.03388        44.67288    
   -61.57265        45.68881    
   -61.57278        46.08675    
   -61.75574        46.14812    
   -61.48957        46.41289    
   -61.63577        46.78819    
   -61.53644        47.01318    
   -61.85752        47.33504    
   -61.45135        47.64111    
   -61.94615        47.85146    
   -61.36371        47.95380    
   -61.13637        48.12857    
   -61.81036        48.52317    
   -62.07368        48.82053    
   -62.19167        49.42082    
   -61.93843        49.52560    
   -62.37203        49.83711    
   -62.53704        50.08778    
   -60.43512        39.10321    
   -60.54759        39.47331    
   -60.70168        39.69645    
   -60.81451        39.94559    
   -60.41399        40.43118    
   -60.15500        40.66192    
   -60.03048        40.86459    
   -60.61839        41.12403    
   -60.68503        41.41468    
   -60.34177        41.92366    
   -60.85106        41.97391    
   -61.04170        42.24881    
   -61.20641        42.50528    
   -60.90845        42.96272    
   -61.46478        42.98369    
   -61.07810        43.40649    
   -60.92423        43.74188    
   -60.82303        44.06101    
   -60.98266        44.32895    
   -61.64473        44.59476    
   -61.36738        44.75992    
   -61.40940        45.06547    
   -61.23556        46.36160    
   -61.13511        46.63466    
   -61.11858        46.86436    
   -61.12294        47.05520    
   -61.38942        47.33264    
   -61.19423        47.81920    
   -60.61551        47.83232    
   -61.13024        48.25993    
   -61.57371        48.64691    
   -61.51614        48.85622    
   -61.35838        49.27628    
   -61.63515        49.57502    
   -62.03555        49.93941    
   -62.02423        50.17867    
   -60.29593        39.08155    
   -60.27215        39.74099    
   -60.29005        40.10981    
   -60.11356        40.37564    
   -59.65722        40.61283    
   -59.26781        40.83315    
   -59.47816        40.95744    
   -60.20917        41.13403    
   -60.30175        41.40775    
   -60.07707        42.08720    
   -60.52506        42.17704    
   -60.60143        42.42147    
   -60.93251        42.66353    
   -60.44490        42.93843    
   -60.80917        43.10737    
   -60.98072        43.29185    
   -60.54938        43.74056    
   -60.43400        44.00714    
   -60.79563        44.46223    
   -60.78682        44.61589    
   -60.62754        44.81343    
   -60.96749        44.94891    
   -60.78088        45.33783    
   -60.59460        47.01767    
   -60.36468        47.10780    
   -60.96330        47.33131    
   -60.85719        47.60052    
   -60.41350        47.64170    
   -60.40440        47.93626    
   -60.85290        48.30414    
   -61.16873        48.57771    
   -61.09753        48.81454    
   -60.91188        49.06542    
   -60.82570        49.25331    
   -61.30270        49.57072    
   -61.64909        49.85751    
   -60.02711        39.57356    
   -59.95356        39.93454    
   -59.67497        40.22041    
   -59.39869        40.39044    
   -59.17497        40.52402    
   -58.76481        40.79528    
   -58.83632        41.00534    
   -59.47318        41.13460    
   -60.01881        41.31474    
   -59.77438        41.90714    
   -59.56602        42.05779    
   -60.02587        42.38259    
   -60.43141        42.71387    
   -59.91685        42.92468    
   -59.94588        43.14808    
   -60.78343        43.24282    
   -60.17989        43.73125    
   -60.05197        44.05664    
   -60.28395        44.28334    
   -60.22195        44.56022    
   -60.32911        44.82445    
   -60.45610        45.15124    
   -60.43568        45.24903    
   -60.08129        46.84311    
   -60.47813        47.32435    
   -60.20316        47.45170    
   -59.97343        47.80256    
   -60.27188        48.10455    
   -60.45484        48.35976    
   -60.85657        48.57445    
   -60.75317        48.77752    
   -60.48571        49.03477    
   -60.63743        49.49612    
   -61.01120        49.61395    
   -61.19032        49.82591    
   -59.47443        39.55247    
   -59.39228        39.72514    
   -59.25802        39.88492    
   -59.08670        40.10377    
   -58.82255        40.37239    
   -58.56234        40.66259    
   -58.25072        41.00804    
   -58.85174        41.23073    
   -59.67424        41.35622    
   -59.70669        41.69571    
   -59.01999        41.94193    
   -59.65391        42.22752    
   -59.87806        42.64487    
   -59.47583        42.90516    
   -59.54255        43.22333    
   -60.23757        43.29030    
   -59.82245        43.79536    
   -59.64501        44.06097    
   -59.78820        44.32116    
   -59.79430        44.55883    
   -59.93125        44.85143    
   -59.86102        45.10229    
   -60.16057        45.37912    
   -60.10368        45.58260    
   -59.74709        46.16274    
   -59.81068        46.41091    
   -59.81640        46.56865    
   -60.07709        46.99181    
   -59.73710        47.11370    
   -59.87442        47.61286    
   -59.74590        48.10770    
   -60.01500        48.24203    
   -60.10593        48.51997    
   -60.36429        48.67276    
   -60.40651        48.84541    
   -60.34676        49.21051    
   -60.35325        49.59992    
   -60.36711        49.82489    
   -60.84881        49.90374    
   -59.00871        39.12453    
   -58.94125        39.33377    
   -58.89450        39.54525    
   -58.80928        39.79879    
   -58.63588        40.14706    
   -58.35298        40.53937    
   -57.99965        40.90059    
   -58.42427        41.26674    
   -59.25468        41.45933    
   -59.22424        41.72927    
   -58.53259        42.01311    
   -59.52636        42.29170    
   -59.45550        42.65307    
   -59.08945        42.79831    
   -59.23288        43.20152    
   -59.90828        43.44899    
   -59.47334        43.78403    
   -59.29644        44.11629    
   -59.33298        44.36523    
   -59.47926        44.66316    
   -59.45586        44.90394    
   -59.43527        45.17427    
   -59.49588        45.41855    
   -59.79127        45.64053    
   -59.65001        45.80054    
   -59.30979        46.11950    
   -59.34198        46.39018    
   -59.49408        46.78985    
   -59.36713        46.92806    
   -59.60611        47.32756    
   -59.68893        47.80353    
   -59.63159        48.42972    
   -59.77031        48.58843    
   -59.78196        48.81787    
   -59.99073        48.96704    
   -59.89912        49.18202    
   -59.64981        49.33341    
   -59.83589        49.42113    
   -59.86485        49.57224    
   -59.96924        49.86973    
   -58.33607        39.03145    
   -58.38076        39.23473    
   -58.38028        39.47226    
   -58.41656        39.74266    
   -58.40018        40.05259    
   -58.13466        40.47015    
   -57.67757        40.90594    
   -58.08424        41.28500    
   -58.80524        41.53574    
   -58.65781        41.78521    
   -58.29884        42.02566    
   -59.07587        42.33207    
   -58.96242        42.49553    
   -58.80762        42.80475    
   -59.19701        43.36635    
   -59.42340        43.64408    
   -59.14563        43.74345    
   -58.90089        44.08391    
   -58.87336        44.35118    
   -59.06128        44.65168    
   -59.02539        44.92239    
   -59.02208        45.22189    
   -59.01873        45.46867    
   -59.19431        45.66802    
   -59.06432        45.86274    
   -58.84173        46.13647    
   -58.90463        46.41325    
   -58.89050        46.61465    
   -59.27954        47.11968    
   -59.32848        48.00053    
   -59.45789        47.91496    
   -59.00137        48.20435    
   -59.20342        48.60886    
   -59.08996        48.73243    
   -59.03332        48.94534    
   -59.11275        49.10473    
   -58.97256        49.29408    
   -59.22977        49.44934    
   -59.35466        49.61787    
   -59.67220        49.75344    
   -59.65086        50.17562    
   -57.70500        39.00760    
   -57.80019        39.21716    
   -57.87465        39.48471    
   -58.07364        39.70385    
   -58.01649        40.05243    
   -57.85116        40.42980    
   -57.48480        40.74816    
   -57.62778        41.21109    
   -58.27340        41.56970    
   -57.97867        41.72002    
   -58.01144        42.00236    
   -58.30834        42.26110    
   -58.55927        42.62551    
   -58.65251        42.95340    
   -58.64024        43.11758    
   -58.62796        43.40707    
   -58.64892        43.67140    
   -58.66545        43.98283    
   -58.51426        44.38082    
   -58.58104        44.64219    
   -58.67301        44.93134    
   -58.63424        45.23931    
   -58.49874        45.48914    
   -58.59901        45.69949    
   -58.52093        45.91161    
   -58.48684        46.20250    
   -58.49759        46.51060    
   -58.80552        46.88868    
   -58.93085        47.07310    
   -59.40595        47.74928    
   -58.77786        48.35769    
   -58.72335        48.87961    
   -58.64222        49.13721    
   -58.68127        49.42246    
   -58.81636        49.67017    
   -59.01134        49.82486    
   -59.10133        50.02031    
   -59.23947        50.14983    
   -59.30444        50.65720    
   -57.15742        39.05029    
   -57.31094        39.27673    
   -57.38346        39.54167    
   -57.74175        39.75795    
   -57.59212        40.07850    
   -57.50264        40.33984    
   -57.25891        40.62679    
   -57.26276        41.12420    
   -57.65842        41.50536    
   -57.24963        41.64839    
   -57.67852        42.07040    
   -58.00779        42.35160    
   -57.90237        42.56278    
   -57.95127        42.78042    
   -58.32768        42.97834    
   -58.19312        43.32319    
   -58.16720        43.55566    
   -58.42970        43.83920    
   -58.14157        44.38631    
   -58.17542        44.69692    
   -58.24544        44.95328    
   -58.18794        45.22723    
   -58.09375        45.46253    
   -58.05952        45.67471    
   -58.04659        45.92390    
   -58.14227        46.27050    
   -58.23795        46.55861    
   -58.50177        46.98078    
   -58.93967        47.23190    
   -59.16530        47.38840    
   -58.57670        48.93301    
   -58.35886        49.29157    
   -58.36729        49.51876    
   -58.39310        49.74171    
   -58.45956        49.92377    
   -58.57439        50.03699    
   -58.76179        50.29525    
   -59.31515        50.31065    
   -56.67597        39.19041    
   -56.87286        39.38276    
   -56.96170        39.64235    
   -57.28221        39.86058    
   -57.14018        40.09069    
   -57.09558        40.36372    
   -56.96728        40.64546    
   -56.99266        41.17017    
   -56.98440        41.51065    
   -57.09363        41.73132    
   -57.30986        42.11331    
   -57.48233        42.36534    
   -57.46389        42.69523    
   -57.66308        43.01796    
   -57.93629        43.11562    
   -57.51241        43.32729    
   -57.50724        43.49316    
   -57.94176        43.68087    
   -58.09430        44.22627    
   -57.70069        44.69935    
   -57.84911        44.96209    
   -57.59525        45.09558    
   -57.63271        45.34186    
   -57.67791        45.66711    
   -57.77577        46.05295    
   -57.74363        46.46026    
   -57.95267        46.68634    
   -58.24629        46.94990    
   -58.24142        47.22912    
   -58.68745        47.43204    
   -58.30091        49.08064    
   -58.02884        49.65994    
   -58.00791        49.88319    
   -57.94202        50.06892    
   -58.20421        50.18063    
   -58.44640        50.28105    
   -58.45044        50.55437    
   -58.59875        50.61699    
   -56.42651        39.19064    
   -56.37877        39.51255    
   -56.47003        39.72213    
   -56.67888        39.98185    
   -56.62733        40.20541    
   -56.64820        40.44515    
   -56.75352        40.79802    
   -56.64355        41.19328    
   -56.32936        41.49695    
   -56.78008        41.76082    
   -56.98975        42.08910    
   -56.96107        42.41652    
   -57.10241        42.66232    
   -57.15548        43.01794    
   -57.11443        43.30455    
   -56.74531        43.64869    
   -57.38645        43.73161    
   -57.73220        43.89020    
   -57.98355        44.14340    
   -57.47845        44.47813    
   -57.21205        44.71409    
   -57.21435        45.07208    
   -57.32034        45.46692    
   -57.45010        45.85715    
   -57.57078        46.26731    
   -57.34284        46.75861    
   -57.41471        46.89651    
   -57.67274        46.94800    
   -57.73794        47.20647    
   -58.40382        47.51925    
   -57.92051        49.80632    
   -57.62386        50.27135    
   -57.66256        50.42479    
   -57.92231        50.43158    
   -58.13084        50.62263    
   -58.28662        50.89798    
   -58.45409        51.00319    
   -56.30994        39.07158    
   -55.87930        39.53228    
   -55.94279        39.79617    
   -56.18340        39.98845    
   -56.13086        40.34655    
   -56.25948        40.56293    
   -56.38575        40.82233    
   -56.30468        41.17661    
   -55.78116        41.49891    
   -56.28691        41.75227    
   -56.67136        42.03625    
   -56.49002        42.53670    
   -56.63710        42.73694    
   -56.82544        43.07289    
   -56.61356        43.41740    
   -56.16914        43.52663    
   -56.62500        43.82961    
   -57.36585        43.98733    
   -57.54669        44.13612    
   -57.41509        44.25392    
   -56.96347        44.60382    
   -57.05916        45.36058    
   -57.10478        45.79424    
   -57.23804        46.19669    
   -57.15013        46.37284    
   -57.00671        46.46711    
   -56.88227        46.75775    
   -57.01254        47.06013    
   -57.65097        47.31129    
   -57.82175        47.56681    
   -57.64433        50.23845    
   -57.49132        50.77904    
   -57.79859        50.75401    
   -57.71605        50.95590    
   -57.99846        51.11038    
   -56.67042        38.87048    
   -55.67432        39.37829    
   -55.55341        39.84897    
   -55.69900        40.12345    
   -55.75858        40.39770    
   -55.72611        40.68509    
   -55.96049        40.91065    
   -55.92675        41.23038    
   -55.50311        41.52219    
   -55.96444        41.86728    
   -56.32994        42.07869    
   -56.30308        42.41692    
   -56.20295        42.74808    
   -56.51608        43.06389    
   -56.22510        43.16817    
   -55.96046        43.31707    
   -56.44121        43.91822    
   -56.97161        44.16069    
   -56.49785        44.51883    
   -56.51829        44.76265    
   -56.83101        45.00792    
   -56.82671        45.54063    
   -56.83301        45.94774    
   -56.61435        46.03711    
   -56.42084        46.15212    
   -56.55320        46.39448    
   -56.69466        46.95410    
   -56.41808        47.27612    
   -57.20056        47.25881    
   -57.18282        50.78631    
   -57.09430        51.09256    
   -57.43709        51.22000    
   -56.09516        38.84476    
   -55.58347        39.20305    
   -55.32101        39.73801    
   -55.24966        40.12435    
   -55.29036        40.47896    
   -55.19046        40.75188    
   -55.46214        40.93864    
   -55.53768        41.14703    
   -55.34850        41.57254    
   -55.70184        42.02211    
   -55.96509        42.25870    
   -55.92327        42.48357    
   -55.58839        42.77164    
   -55.54795        42.94543    
   -55.69702        43.01107    
   -56.00137        43.74918    
   -56.51701        44.15290    
   -56.47441        44.27724    
   -55.87064        44.55910    
   -56.28521        44.79877    
   -56.62054        45.44066    
   -56.42398        45.71733    
   -56.10678        45.69973    
   -55.93726        45.88613    
   -56.06400        46.17230    
   -56.61076        46.69736    
